PO,CASH,1000000000138713,84908493462042,B,1,BALAJITELE,EQ,00000000,00000250,00006300,00000000,N,N,N,1,3
PO,CASH,1000000000004407,84908493787539,B,3,BALAJITELE,EQ,00000000,00005000,00006030,00000000,N,N,N,1,2
PO,CASH,1000000000136159,84908493962668,B,3,BALAJITELE,EQ,00000000,00000013,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000139706,84908493963416,B,1,BALAJITELE,EQ,00000000,00000250,00006210,00000000,N,N,N,1,3
PO,CASH,1000000000140161,84908494181220,B,1,BALAJITELE,EQ,00000000,00000250,00006110,00000000,N,N,N,1,3
PO,CASH,1000000000140541,84908494368257,B,1,BALAJITELE,EQ,00000000,00000250,00006010,00000000,N,N,N,1,3
PO,CASH,1000000000140754,84908494457503,B,1,BALAJITELE,EQ,00000000,00000200,00000000,00000000,Y,N,N,1,3
PO,CASH,1000000000143305,84908495864090,B,1,BALAJITELE,EQ,00000000,00000013,00006470,00000000,N,N,N,1,3
PO,CASH,1000000000117225,84908497839616,S,4,BALAJITELE,EQ,00000000,00000600,00006470,00000000,N,N,N,1,3
PO,CASH,1000000000146085,84908498351833,B,1,BALAJITELE,EQ,00000000,00000100,00000000,00000000,Y,N,N,1,3
PO,CASH,1000000000146085,84908498752975,B,3,BALAJITELE,EQ,00000000,00000100,00000000,00000000,Y,N,N,1,3
PO,CASH,1000000000143305,84908498871409,B,3,BALAJITELE,EQ,00000000,00000013,00006470,00000000,N,N,N,1,3
PO,CASH,1000000000048989,84908499196853,S,4,BALAJITELE,EQ,00000000,00000010,00006470,00000000,N,N,N,1,3
RM,CASH,1000000000158449,84908526801423,S,1,BALAJITELE,EQ,00000009,00000073,00007685,00000000,N,N,N,1,3
RM,CASH,1000000000158603,84908526801907,B,1,BALAJITELE,EQ,00000000,00000500,00006100,00000000,N,N,N,1,3
RM,CASH,1000000000164406,84908526879676,S,1,BALAJITELE,EQ,00000000,00000300,00006570,00000000,N,N,N,1,3
RM,CASH,1000000000164433,84908526880061,S,1,BALAJITELE,EQ,00000000,00001000,00006800,00000000,N,N,N,1,3
RM,CASH,1000000000164602,84908526883452,S,1,BALAJITELE,EQ,00000000,00000500,00006500,00000000,N,N,N,1,3
RM,CASH,1000000000164662,84908526885367,S,1,BALAJITELE,EQ,00000000,00001000,00007590,00000000,N,N,N,1,3
RM,CASH,1000000000164663,84908526885371,B,1,BALAJITELE,EQ,00000025,00000025,00006410,00000000,N,N,N,0,2
RM,CASH,1000000000164664,84908526885371,S,1,BALAJITELE,EQ,00000025,00000025,00006465,00000000,N,N,N,0,2
RM,CASH,1000000000164800,84908526888914,S,1,BALAJITELE,EQ,00000000,00002000,00006880,00000000,N,N,N,1,3
RM,CASH,1000000000167859,84908526939382,B,1,BALAJITELE,EQ,00000167,00001661,00006020,00000000,N,N,N,1,2
RM,CASH,1000000000169980,84908526976183,S,1,BALAJITELE,EQ,00000000,00005000,00006540,00000000,N,N,N,1,3
RM,CASH,1000000000172774,84908527016403,B,1,BALAJITELE,EQ,00000360,00003591,00005570,00000000,N,N,N,1,2
